index	job_link	job_title	job_company	job_industry	job_update	job_location	job_exp	job_edu	job_brief	job_applicants	job_tags_salary	job_tags_tse_otc	job_tags_fc	job_tags_emp	job_tags_remote	job_tags_metro
4	//www.104.com.tw/job/7pmzj?jobsource=jolist_c_relevance	Solution Design Manager – Contract Logistics Fulfilment	台灣快桅股份有限公司	儲配／運輸物流業	8/01	台北市南港區	經歷不拘	大學	Calculate warehouse size based on throughput and product data mainly provided as part of a customer RFQoCreate warehouse	6~10人應徵	待遇面議		外商公司	員工110人		距捷運昆陽站約500公尺
5	//www.104.com.tw/job/6wfa1?jobsource=jolist_c_relevance	電子設計工程師_Electrical Engineer (Hardware engineer with the firmware expertise)--Taipei	尼得科台灣股份有限公司	其他電子零組件相關業	3/17	台北市中正區	經歷不拘	大學	 散熱風扇電路設計與評估。 （模擬電路設計控制包括MCU在內的散熱風扇） 散熱風扇電路的異常解析。 與供應商在電子元件和電路設計方面的合作。 （ASIC 和 MOSFET 等） 與日本電產的內部部門和工廠合作，支援樣品製作和批量生產。 與日本電產內部部門的軟體設計合作。	0~5人應徵	待遇面議			員工92人		距捷運忠孝新生站約380公尺
6	//www.104.com.tw/job/7tqhz?jobsource=jolist_c_relevance	【金融科技】資料工程師 Data Engineer(經驗行員)	玉山銀行_玉山商業銀行股份有限公司	銀行業	4/12	台北市松山區	3年以上	大學	1.建置與優化巨量結構化資料、半結構、非結構化資料的資料管線2.建置不同類型的 data infra/pipeline，並設計部署策略、監控機制，以確保服務穩定性3.評估與導入 modern data stack，用以解決以下問題：data	0~5人應徵	待遇面議	上市上櫃		員工8000人		距捷運中山國中站約360公尺
7	//www.104.com.tw/job/745rd?jobsource=jolist_c_relevance	Java軟體工程師  Software Engineer (新鮮人專區)	榮利科技股份有限公司	電腦系統整合服務業	4/10	台北市松山區	經歷不拘	大學	【工作內容】1.依據專案需求及系統設計規劃進行開發、測試、上線。2.系統功能的開發與維護。3.與專案PM、工程師 Co-Work 、工作溝通、協作。【工作條件】1.初階後端JAVA平台框架開發(Sprint Framework,Spring Boot,Spring Cloud)經驗。2. API 串接經驗。3. 熟悉SQL資料庫操作與概念。4. 了解Git版控工具操作與概念。5. 對雲端開發運算技術(CNCF/DevOps)有熱忱者。【加分項目】1. 接觸過基礎前端開發框架(Vue 或 Angular)經驗。2. 接觸前端HTML5/CSS3/Javascript 基礎技術經驗。"	11~30人應徵	待遇面議			員工70人		
8	//www.104.com.tw/job/7n665?jobsource=jolist_c_relevance	Reliability Engineer	美商雲達國際科技有限公司台灣分公司	電腦軟體服務業	4/13	台北市南港區	經歷不拘	大學	•Responsible for server reliability test execution in product NPI stage•Test plan creation, test report and weekly status update•Test equipment and utility operation•Issue submission, tracking and verification•Cross function team communication and cooperation•Schedule reservation with 3rd party lab•Derating and MTBF calculation	0~5人應徵	待遇面議					距捷運南港展覽館站約420公尺
9	//www.104.com.tw/job/6tdh3?jobsource=jolist_c_relevance	Front-End Engineer 前端工程師 (React)	堯晉科技有限公司	電腦軟體服務業	4/13	台北市南港區	經歷不拘	大學	【團隊文化】我們奉行扁平的組織架構，致力打造一個平台，讓優秀的人才能夠發揮長才，我們充分尊重團隊成員的意見，也確保每位成員在了解團隊中扮演的角色以及工作成果跟公司目標是一致的。我們對程式開發充滿熱情，渴望能在程式開發領域中不斷成長，能夠有效率的達成目標並規劃出完善的架構，也能成為一位優秀的工程師。同時我們也樂於分享，不定時會舉行分享會，除了技術分享外，我們也分享人生經驗，甚至是讀書心得。我們的團隊成員連結很緊密，除了公司的團建活動，成員間不定時舉辦KTV團或者運動團。【團隊管理&溝通】我們奉行目標導向的管理策略，團隊成員要能夠獨立作業並有效掌控自己的工作進度，我們會盡力協助在完成任務與可維護性上取得平衡。團隊成員充分對自己工作產出負責，程式碼需具備易讀，高重用，且重視可測試性及效能問題。此外，有效的溝通也能讓我們有效率的掌握核心問題及排除開發障礙，在密切的合作上能夠提升整體技術水平，讓我們的架構更完善。本職務需具1-2年前端開發經驗，投遞履歷時請附作品集【工作內容】1、開發及維護客戶需求產品和管理後台，並進行迭代優化2、使用 React (Hooks) 進行專案開發3、跨部門溝通討論需求，並提供技術可行性評估、落實【職務需求】- 具備 JavaScript 語言程式開發經驗- 具備 CSS 語法撰寫經驗- 熟悉串接 RESTful API- 使用過 React / Vue / Angular 主流前端框架- 具備獨立思考能力，喜歡參與討論並互相交流見解- 了解 React lifecycle- 熟悉 React 大家庭 (Redux、React Router、Redux saga…)- 具備 Unit testing 經驗- 了解行動裝置及 RWD 設計- 熟悉 Git 版本控制- 對程式碼品質有自我要求 (有 Code review 機制)	11~30人應徵	待遇面議			員工70人		距捷運昆陽站約80公尺
10	//www.104.com.tw/job/7x50a?jobsource=jolist_c_relevance	U-Backend Engineer	緯創軟體股份有限公司	電腦軟體服務業	4/06	台北市大安區	3年以上	專科	A video game developer based in Taipei, specialized in AAA video game. We are looking for the support of 2-3 experienced backend developer [ Required skillset ]- Mastering multiple programming languages. Javascript/typescript (Nest.js) is our major language but there is no limit. We use other languages as well: Python, Java, Golang, Rust, C/C++, etc. - Familiar with microservices architecture (We are using Kubernetes)- Familiar with one of the three major public clouds. We are using AWS and many cloud native features. - Database practices, Postgresql is our primary database and other databases like MySQL,Redis,Queue, Dynamodb, etc. Familiar with cross services transactions (database per service pattern, saga patterns). - Mastering Linux. - Mastering Internet technologies. - Good team player / communicator (Chinese + English)	0~5人應徵	待遇面議			員工8600人		
11	//www.104.com.tw/job/7utkh?jobsource=jolist_c_relevance	Technical Digital Marketing Officer 數位行銷專員	財團法人無國界醫生基金會	國際組織及外國機構	4/06	台北市中山區	3年以上	大學	無國界醫生是一個獨立的國際醫療人道救援組織，致力為受武裝衝突、流行病與傳染病和天災影響，以及遭排拒於醫療體系以外的人群提供緊急醫療援助。無國界醫生只會基於人們的需要提供援助，不受種族、宗教、性別或政治因素左右。無國界醫生台北辦公室目前徵1位對無國界醫生的宗旨及國際人道事務有興趣的數位行銷專員 加入我們的團隊。 數位行銷專員協助執行基金會募款活動，開發及優化網頁、平台及使用者經驗  ，並支援募款部門數位化資訊設定及追蹤。（包含募款頁、捐款管理、EDM、及行銷自動化設定等。） 此職位需與募款部門及數位團隊密切合作，支援募款各項功能的資訊化設定及數位行銷新工具開發，以增進捐款人 數位體驗、達成捐款人招募及關係維護目標，並成功開發潛在支持者。主要工作內容：1)與募款團隊密切合作，支援行銷活動數位開發與執行，並確保所有線上活動順利進行。2)協助執行EDM設定及發送，觀測數據並優化關鍵指標 (開信、點擊、轉換率等)3)協助執行線上活動分析報告、觀察並基於客觀數據，提出解決問題之建議及方法。4)為基金會數位團隊成員之一，確保跨部門線上活動及業務順利完成。Médecins Sans Frontières (MSF) is an international, independent, medical humanitarian organization that delivers emergency aid to people affected by armed conflict, epidemics, natural disasters and exclusion from healthcare. We offer assistance to people based on need and irrespective of race, religion, gender or political affiliation. We have the following vacancy and are looking for a talented individual with a strong desire to contribute to humanitarian work and commit to the aims and values of MSF to join our team in Taipei.Technical Digital Marketing Officer To execute MSF Taiwan Fundraising strategy and subsequently develop, implement, and maintain MSF Taiwan websites and support technical digital setting for the fundraising team. (including landing pages, campaign sites, email platforms, and automation settings.) The Technical Digital Marketing Officer works closely with the whole fundraising team to support the technical setup of all digital marketing tools, so as to improve digital user experience, smooth operation, and achieve digital fundraising objectives in donor acquisition, engagement, lead generation, and conversion. Major Responsibilities1)Collaborate and work closely with the whole Fundraising team, support the development of digital marketing activities, and ensure the smooth functioning of all digital campaigns.2)Guarantee email marketing implementation and the development of the email marketing platform and template.3)Conduct and support overall analysis, monitoring, and reporting of online campaigns.4)Be the key member of Digital Hub, ensuring transversal collaboration and synergy across the team and the office.5)Act as an active member in the International digital community; Bring in and share the latest digital related market knowledge, technology, and trend to the team to capture and capitalize on digital opportunities.	6~10人應徵	待遇面議			員工25人		距捷運中山國中站約290公尺
12	//www.104.com.tw/job/7xjpx?jobsource=jolist_c_relevance	網路測試工程師Network Test Engineer	光域科技有限公司	其他電子零組件相關業	3/20	台北市內湖區	經歷不拘	專科	reports and verification reports for shipping and testing coordination.4. Measure data signals, perform experiments, and	0~5人應徵	月薪32,000~45,000元					
13	//www.104.com.tw/job/7kjwv?jobsource=jolist_c_relevance	電控工程師（Senior Engineer, AIoT.）	兆竑智聯股份有限公司	其它軟體及網路相關業	4/07	台北市大安區	3年以上	專科	一、IoT設備架設、測試。二、安排現場施工及進度管理。三、統籌與執行產品使用教育訓練（對客戶端）、與客戶簡報並回覆相關技術問題。四、客訴問題分析與解決。五、機械自動化停車場PLC/HMI程式撰寫及試車。六、依公司需求調整及維護各案場PLC程式。七、設施維護及預防性維護保養感測器規劃及架設。	0~5人應徵	年薪650,000元以上			員工15人		
14	//www.104.com.tw/job/7cfro?jobsource=jolist_c_relevance	QA Engineer 軟體測試工程師	海科科技有限公司	其它軟體及網路相關業	4/13	台北市松山區	2年以上	專科	1.與開發/產品團隊密切合作，了解業務需求和實施流程2.獨立評估產品功能並通過大多數測試用例覆蓋評估產品質量3.與 QA 團隊合作，確保最高質量的4.高效設計/開發自動化測試用例並運行執行5.通過錯誤管理系統查找、隔離、記錄、回歸和跟踪錯誤 作為我們的全球團隊成員之一，您將有機會與來自其他國家的人才合作，並進行跨團隊合作。您將參加我們每周的內部培訓或分享您的知識，以激勵其他團隊成員。  從我們的角度來看，您是軟體 QA 工程師，而不僅僅是 QA 測試人員。您將了解開發人員如何調適和找出根本原因，DevOps如何部署環境，並了解作為利益相關者思考時的決策。證明您成長為更好的自己 !您還可以使用Postman，Jmeter，Java + Selenium自動化框架，Jenkins，GIT等質量測試框架和工具。您可能有機會提高我們金融服務的安全性和穩健性。	0~5人應徵	待遇面議			員工200人		距捷運台北小巨蛋站約100公尺
15	//www.104.com.tw/job/7d142?jobsource=jolist_c_relevance	輔導/專案 Engineer(社會新鮮人可)	台灣利優資訊科技有限公司	人力派遣服務	4/10	台北市大安區	經歷不拘	大學	工作內容:負責專案的系統品質管理及提昇客戶對系統滿意度負責專案工作之執行（含系統測試、操作手冊製作、教育訓練、上線輔導及駐點服務）提供客戶服務(含電話及線上系統諮詢服務)接受臨時性任務並於時間內完成學歷要求:專科以上資訊管理等相關科系相關經驗之最低年限要求：社會新鮮人可電腦：1. Microsoft Office(Word、Power Point、Excel)2.基本SQL語法專業技能:1.具良好溝通協調能力2.高EQ、耐心3.獨立自主、開朗樂觀	0~5人應徵	月薪36,000~43,000元			員工21000人		
16	//www.104.com.tw/job/7jgpv?jobsource=jolist_c_relevance	Frontend Engineer(Angular)	日新軟體股份有限公司	電腦軟體服務業	4/03	台北市內湖區	3年以上	大學	【工作內容】- 熟練運用Angular與其他相關前端工具開發前後台系統。- 撰寫與維護相關技術文件。- 負責網站、行動裝置網頁前端程式撰寫。- 與視覺設計師及其他前端工程師協同合作 。- 創造給客戶更好的 UI/UX體驗 。- 研究新互動應用技術與特效。- 維護並優化頁面效能。- 與後端工程師配合，串接 API，完成產品開發。- 配合專案的需求與職務的指派，會有on call需求。【必要條件】- 3年以上JavaScript(ES6)、Angular開發經驗。- 熟悉串接後端API，資料流處理。- 重視使用者體驗並與團隊溝通。- 對程式與系統開發有熱誠，並樂於分享。- 熟悉 HTML / SCSS / JavaScript。- 熟悉前端框架 Angular 及 jQuery。- 與後端工程師合作介接 API 經驗。- 有使用過版本管理(git)經驗。- 熟悉 Webpack、Babel 任一以上。- 具備自我學習的能力，邏輯清晰。- 具備解決問題的能力，及良好團隊合作與溝通。- 開發前能反覆縝密思考，找出最好的解決方案。- 有撰寫技術規格文件的習慣。- 能因應公司技術導向學習新技術者。【加分條件】- Angular大型專案架構設計經驗。- 熟悉 Visual Studio Code開發工具 ( npm、ng )- 熟悉 TypeScript- 熟悉 WebSocket、SocketIO- 熟悉 SPA、SSR- 了解基本資訊安全 (XSS、CORS)- 曾具有開發報表類、資訊圖像化的前端經驗。- 能在口試時以最短的時間清晰表達專業技能者。- 熟悉頁面模組化開發。- 有前端驅動提出API串接規格的經驗。	0~5人應徵	待遇面議		外商公司	員工200人		距捷運港墘站約340公尺
17	//www.104.com.tw/job/7ufvf?jobsource=jolist_c_relevance	System Engineer系統工程師	Unition_英商優潠科技有限公司台灣分公司	電腦軟體服務業	4/06	台北市松山區	1年以上	大學	負責系統規劃與建置、系統維運與管理，主要工作包含：1.專案開發使用之系統環境架設與導入 (Windows及Linux系統)2.系統運作環境建置、例行性維護、資安機制、權限管理等3.操作Windows AD4.執行部門內專案5.監控系統的建制以及調整6.跨部門合作與相關PD共同討論與開發7.配合輪班on call8.此職務為公司海外儲備幹部，需依公司計畫接受長期派駐海外據點。	0~5人應徵	月薪45,000~80,000元			員工60人		
18	//www.104.com.tw/job/5bsrh?jobsource=jolist_c_relevance	FAE (Field Application Engineer) 應用工程師	立普思股份有限公司	電腦軟體服務業	4/06	台北市內湖區	1年以上	大學	The FAE team plays an essential role at LIPS organization. The FAE team collaborates closely with Sales and customers by providing technical guidance and support during conference calls, meetings, and various marketing events.Typical technical sales activities for the FAE include technical engagement meetings, analysis of customers' design requirements, leading and guiding R&D team to ensure successful customer design-in/design-win, proper identification and matchmaking of customer specific needs with LIPS solution, product demonstrations, solution presentations, technical proposal preparation, evaluations and benchmarking. The FAE is also responsible for deployment activities including product training for new hires and customers, support for general product usage, technical issue resolution and tracking. The FAE will sometimes create project proposal and product documentation, implement customized prototyping environments, design and perform proof-of-concept demonstrations. Candidates must be independent and proactive, love to interact with people both internally and externally, possess strong communication skills, and have the ability to learn quickly. The role requires certain travel both domestic and overseas (up to 20% of the time or more).	0~5人應徵	待遇面議			員工60人		
19	//www.104.com.tw/job/7ya0i?jobsource=jolist_c_relevance	前端工程師 Font-end Engineer(React)	台灣幣蜂數位有限公司	電腦軟體服務業	4/07	台北市內湖區	1年以上	大學	- 熟悉前端基本觀念 (HTML5、JavaScript和CSS)- 熟悉React框架工具- 具API串接經驗- 具Websocket經驗尤佳 - 具1年以上前端系統開發經驗- 有nextjs經驗佳- 使用GIT做版本控制	11~30人應徵	月薪50,000~70,000元			員工35人		
20	//www.104.com.tw/job/61rxb?jobsource=jolist_c_relevance	Machine Learning Engineer 機器學習工程師	阿福股份有限公司	多媒體相關業	3/29	台北市信義區	2年以上	大學	▍關於 AlfredCamera創立於 2014 年的 AlfredCamera 阿福管家，致力於為全球市場打造隨手可得的安心科技，推出軟體 AlfredCamera APP 解決方案，將閒置的舊手機轉變為監視器，成為北美最受歡迎的居家安全監控軟體，全球已累積超越 7,000 萬用戶下載。為了提供更多元的安心科技解決方案，我們於 2022 年推出了第一款硬體產品 AlfredCam，也將在 2023 年拓展更多銷售渠道、推出更多元的軟硬體服務、深耕國際市場以及建設品牌。如果你充滿熱忱、渴望站上國際舞台、為世界帶來更好的改變，歡迎投遞履歷加入我們！▍角色定位我們正在尋找有熱忱的機器學習工程師，你將持續探索新技術，在敏捷開發的環境中開發產品，並且進行專案的技術評估，與團隊一同將機器學習 / 深度學習的技術應用在產品或公司內部。歡迎投遞履歷，我們期待能更進一步認識你！▍職務範圍• 打造內部機器學習/資料科學相關基礎建設• 針對關鍵場景打造合適模型並進行用戶測試• 促進阿福的機器學習 / 深度學習應用• 針對創新技術進行實驗驗證，進一步推進產品化• 確認機器學習技術產出達到需求標準	6~10人應徵	年薪1,000,000~1,400,000元			員工50人		
1	//www.104.com.tw/job/7ie5i?jobsource=jolist_c_relevance	GE Renewable Energy - Onsite Services Engineer (維修工程師)	美商奇異國際股份有限公司台灣分公司	電力機械器材製造修配業	4/07	台北市中山區	3年以上	大學	Roles and Responsibilities1. On-site Grid equipment life extensions, erection, repairs and inspection-related service activities able to be performed at customer site.2. Support Field service manager and Project manager to carry out contract works. 3. Resolves issues using established procedures. Consults supervisor or more senior team members for issues outside of defined instructions/parameters.4. Collaborates with others to solve issues. For customer facing roles, develops strong customer relationships and serves as the interface between customer and GE. Exchanges technical information, asks questions and checks for understanding.5. Be able to develop conceptual knowledge of professional discipline. May include support roles with specialized expertise or technical knowledge in broad area.[Job Description Summary]All resources, and logistics required to perform services and maintenance activities on customers' site/property. These activities contribute to, maintain, repair and refurbish sold or existing products. Includes all types of maintenance service (preventive and remedial), manage maintenance facilities and field services engineering. Accountable for the quality of own work. Subject to direct operations supervision/prescribed work instructions/systems checking. Executes within a well-defined operations framework. There is generally a step by step sequence of standard operational tasks which need to be followed to achieve an end result.	6~10人應徵	待遇面議		外商公司	員工198人		
2	//www.104.com.tw/job/6txnt?jobsource=jolist_c_relevance	Senior Back-end Engineer	Taiwan AI Labs_台智擎股份有限公司	其它軟體及網路相關業	3/22	台北市大同區	3年以上	大學	配合公司快速的業務擴展，我們正在招募資深後端工程師。您將在一個敏捷的團隊中工作，我們期待您有分析並系統性解決問題的能力，並且不怕面對挑戰，而且願意學習精進自我。更重要的是，我們希望您有優秀的合作和溝通能力，能和團隊成員一起打造優秀的產品，因為我們相信，傑出的產品來自良好團隊的合作。身為資深後端工程師，您將負責：1. 設計大型、具備容錯能力的雲端服務基礎建設2. 分析及增進各個子系統的效能、延展性、穩定性3. 時常上線新的功能來促進系統的快速迭代和不斷擴大4. 參與產品與功能開發的會議，提供技術方面的建議如果您具備以下工作技能及工作經驗，歡迎您加入我們：1. 具備三年以上軟體開發經驗2. 優秀的分析和程式能力3. 思想開放，創造性思維4. 可獨立作業5. 大型系統設計的工作經驗6. Nodejs 或 Go 程式語言	0~5人應徵	待遇面議			員工200人		距捷運中山站約330公尺
3	//www.104.com.tw/job/7d538?jobsource=jolist_c_relevance	Packaging Development Engineer-IC products (汽車電子感測器研發)	BOSCH_台灣羅伯特博世股份有限公司	其他汽機車相關業	4/10	台北市中山區	3年以上	大學	- Packaging Development Engineer for IC products- Package design and process development in co-operation with supplier and	0~5人應徵	待遇面議		外商公司	員工300人		距捷運松江南京站約390公尺
4	//www.104.com.tw/job/7rxm1?jobsource=jolist_c_relevance	F0024 - Embedded Firmware Engineer(Wi-Fi)	優比快股份有限公司	電子通訊／電腦週邊批發業	4/10	台北市信義區	2年以上	碩士	Responsibilities:- Develop and debug 802.11 WLAN/WiFi Driver/Firmware- Performance analysis, tuning on WLAN/WiFi Driver/Firmware- Analyze and troubleshoot WiFi issues through sniffer- Linux kernel/driver programming/debugging- Develop and implement test plans to verify and debug implementation- Plan and drive technical discussions with chip vendors	0~5人應徵	待遇面議			員工300人	遠端工作	距捷運象山站約310公尺
5	//www.104.com.tw/job/7sobv?jobsource=jolist_c_relevance	Server Testing Engineer_ HPE 伺服器測試工程師	荷蘭商萊博智科技股份有限公司台灣分公司	電腦軟體服務業	4/07	台北市南港區	2年以上	專科	It is a clientside based position coworking with HPE managers directly.Main responsibilities include: - Hardware installation, server setup and configuration. Hardware troubleshooting and rework. - Hardware request tracking, on-time delivery and documentation using agreed tracking tool. - Parts management and used of inventory tool for requesting and managing parts. - Active participation and status report on required meetings.Expectation: - Understands and applies basic server architecture knowledge. - Understands the basic purpose and usage of BIOS, Operating System, and  applications as it applies to Industry Standard Servers - Understands and applies the requirements associated with static-sensitive product  installation and handling. - Is a user and has exposure to both the Windows and SLES (Unix) operating systems. - Can read, interpret, and interact with MS Excel and MS Word. - Has fundamental exposure to the concepts of software testing. As a minimum,  an operator executing software testing. - Applies fundamental engineering/science to performing their tasks.	0~5人應徵	待遇面議		外商公司	員工80人		
6	//www.104.com.tw/job/7c9fi?jobsource=jolist_c_relevance	後端工程師 / Backend Engineer (遠端 WFH)	木刻思股份有限公司	其它軟體及網路相關業	4/07	台北市大同區	經歷不拘	學歷不拘	【工作型態】遠端工作【工作內容】平常主要負責後端程式開發、資料庫設計及測試你會需要與各開發團隊（前端、AI、Data）討論並開發系統 API 的資料格式有時候會需要協助解決業務端的技術障礙協助產品以及設計師在技術上的可行性客戶端服	11~30人應徵	月薪40,000~120,000元			員工50人	遠端工作	距捷運中山站約360公尺
7	//www.104.com.tw/job/7r549?jobsource=jolist_c_relevance	《跨境電商/歐美及東南亞市場》電子商務經理	台灣小小時裝投資股份有限公司	鞋類／布類／服飾品批發業	3/31	台北市中山區	3年以上	專科	markets. Translate data into meaningful consumer insights and reports on different business development opportunities•	0~5人應徵	月薪65,000~100,000元			員工30人	遠端工作	距捷運中山國小站約500公尺
8	//www.104.com.tw/job/7df0a?jobsource=jolist_c_relevance	【AI團隊】演算法工程師 Algorithm Engineer_台北	昕力資訊股份有限公司	電腦軟體服務業	4/10	台北市內湖區	3年以上	大學	請至 https://tpisoftware.teamdoor.io/s/PxpAxw0R 投遞履歷，這邊會優先審核喔！我們昕力資訊是一家規模超過550+人的B2B跨國軟體設計與開發公司，主要提供企業軟體建置與顧問服務，專精於AI智能客服機器人、Fintech與數位銀行、行動壽險、行動App應用、大數據等系統解決方案，並擁有多項自有產品，經營據點跨足台北、新竹、台中、台南、高雄、新加坡及越南。在現在這個數位轉型的大時代中，為了提供更專業的服務及產品，AI團隊需要優秀的夥伴加入。【AI演算法夥伴工作內容會包含什麼？】1.處理機器視覺需求，並運用開源機器視覺相關演算法，對模型進行訓練、調校與優化。2.進行影像前處理、影像增強等影像處理工作。3.基於OCR辨識基礎上，運用深度學習等技術實現智慧字元辨識(ICR)。 【我們希望您具備的技能】1.熟悉光學字元辨識(OCR)2.熟悉深度學習, 機器視覺, 計算機視覺算法理論及應用技術3.熟悉機器視覺相關技術(如Yolo, OpenCV)4.對深度學習模型(CNN/fasterRCNN…)與框架(PyTorch /Caffe/Tensorflow…)有實際經驗者佳5.擅長C/C+, Python (必要)6.擅長 Linux 環境開發7.有Image Captioning 或是有結合computer vision與NLP的相關議題經驗尤佳【我們期望您擁有的特質】- 人際溝通能力：必須能夠與不同工作職務和不同特質的人相處融洽、與團隊合作無間- 高度團隊意識：願意以團隊目標為優先，同時也尊重團隊夥伴有不同的意見- 邏輯思辨能力：能夠快速分析每個執行方案的優缺點、可行的替代方案- 自主學習能力：積極主動學習相關產業的domain know-how及工作上所需技能【注意事項】如果團隊覺得有機會合作，想跟您更深入的交流，我們將會儘速與您聯繫若不符合的面試者，將不另行通知，謝謝!	11~30人應徵	待遇面議			員工550人		距捷運港墘站約450公尺
9	//www.104.com.tw/job/7w9sv?jobsource=jolist_c_relevance	(Golang)Backend Engineer｜後端研發工程師	禾宥有限公司	電腦軟體服務業	4/13	台北市中山區	經歷不拘	大學	★風禾盡起   原宥海涵公司技術廣泛應用於互聯網娛樂、論壇、遊戲等平臺項目，應用人次超千萬目前進一步拓展業務，進行擴編✦工作內容1.2年以上Golang開發工作經驗, 具有獨立調研和開發能力 2.精通channel和鎖、go協程, 對高併發、高可用有所瞭解 3.熟悉基礎算法和數據結構 4.熟悉Linux系統, 熟悉TCP/IP/HTTP等網絡通信 5.有使用Redis經驗✦職務條件：更多詳細的工作內容要求如下：1.跨部門合作開發能力，共同討論並評估任務時程2.良好的溝通，以及配合團隊解決問題3.秉持良好工作態度，願意接受挑戰4.在工作上能夠明智的進行時間管理，並在獲得建設性反饋後及時做出調整。5.適應快節奏的工作環境，且能自律地完成任務。✦上班時間： 9:00 ~ 18:00✦薪資待遇：面議  (經常性4萬元以上)每年依照績效、出勤、工作態度、KPI調薪✦公司福利：通過試用期轉正後可以擁有以下福利1. 生日禮金1200元2. 三節禮金3000元4. 優於勞基法特休假3. 第一年即享10天特休，第三年享14天特休5. 開工紅包1000元6. 年度不扣薪事假1天7. 年度不扣薪病假2天8. 年終獎金9. 季度團健、聚餐10. 尾牙11. 每年至少一次 國內/外員工旅遊	0~5人應徵	月薪40,000元以上			員工20人		
10	//www.104.com.tw/job/7ta2c?jobsource=jolist_c_relevance	Field Service Engineer/現場服務工程師	台灣洛克威爾國際股份有限公司	自動控制相關業	12/28	台北市中山區	3年以上	大學	SUMMARY:Field service and technical Support for automation products including Drives, PLC, Motion, HMI and software products startup works and troubleshooting on site, as well as customer training.Position SummaryResponsible for providing on-site Drives, PLC, Motion, HMI and software products commissioning and troubleshooting as well as technical support on automation projects to Customers, involvement engineering and implementing field modernization.Responsible for supplying good paperwork of field service and engineering. Ensure all related documents are good. Preparation and full provide.Responsible for providing the right off site and on-site communication to products department. Fault analysis skills are requiredResponsible for providing the good communication to customers on service relevant maters – schedule, working plan, service content, delivery progress, customer feedback response, follow-up actionResponsible for providing automation project retrofit works.Responsible for customer equipment /devices periodically maintenance and examination.Responsible for project debug and programming.Responsible for supplying good paperwork of field service and engineering. Ensure all related documentation is well prepared Deliver & execute the assigned projects on time with good quality/ cost effectiveness and customer satisfactionKeep improving self-engineering capabilities and exchange best practice with other team members to improve team’s capabilitiesWork closely with Delivery & Project Manager to guarantee customer acceptanceMINIMUAL QUALIFICATIONS:•University Degree in Electrical or Automation Engineering. Higher level of education will be considered dependent on postgraduate experience.•Approximately 3 years of minimum experience in Engineering/Site support.•Strong communications are essential.•Rockwell Automation products knowledge/work experience is required. •Good English capabilities. •Ability to work well in a team environment.•Able and willing to travel frequently and work on site environment	0~5人應徵	待遇面議		外商公司	員工50人		距捷運行天宮站約340公尺
11	//www.104.com.tw/job/7lyu7?jobsource=jolist_c_relevance	RF Engineer 硬體研發工程師 (台灣研發中心)	盟訊國際研發股份有限公司	其它軟體及網路相關業	4/13	台北市內湖區	5年以上	大學	# 主要工作內容為 802.11 WLAN  AP/Router 硬體研發Duties and Responsibilities:-Responsible for WLAN(802.11) /RF system implementation-Responsible for part selection, prototyping and factory bring up-Characterize and debug issues to meet requirements-Work with antenna and test engineers to ensure product quality-Support EMI/EMC trouble shooting and validationSkills and Qualifications:-Bachelor's or Master’s degree in Electrical engineering or related field -5+ years’ experience in RF design -Experience with WLAN(802.11), BT and Zigbee RF implementation-Experience with RF front-end and SoC schematic and layout -Experience with debug using RF equipment-Familiar with regulatory requirements (FCC, CE, TELEC...)# 此職務需以英語和國外同事溝通(email及口語溝通)(TOEIC要求550/IELTS4/GEPT中級以上或同級認證)	0~5人應徵	待遇面議			員工50人		
12	//www.104.com.tw/job/7yhf8?jobsource=jolist_c_relevance	Commercial Data Controller (台北信義區)	JLL Taiwan_仲量聯行股份有限公司	不動產經營業	4/10	台北市信義區	3年以上	專科	Role's Responsibilities: 1. Efficiently manage individual projects' cash flow and profitability/loss. 2. Accurately prepare and submit interim payment applications and invoices for client contracts, while proactively following up on payment collection to ensure timely receipt of funds.3. Create interim certification for vendors and maintain clear communication with them to ensure prompt payment.4. Thoroughly review client contracts and apply appropriate commercial terms to ensure accurate project revenue recognition reporting.5. Ensure smooth closure of project commercial items and resolve any issues that may arise, including preparing final accounts for both clients and vendors.	0~5人應徵	待遇面議					距捷運台北101/世貿站約220公尺
13	//www.104.com.tw/job/7xoev?jobsource=jolist_c_relevance	Supplier Quality Engineer (Mobile Device)派駐外商	博彥科技有限公司	電腦軟體服務業	4/07	台北市信義區	4年以上	大學	-Lead Quality system audit and Lean Six Sigma audit and drive continuous improvement-NPI qualification: Drive cross functional activities in the supply chain for new product quality and manufacturing readiness, by means of PPAP, CTQ, lean, and process sign off procedure-JDM/EMS/ODM/component supplier management, covering end to end manufacturing quality management and tier 2 component quality management-Supplier quality scorecard maintenance and drive for supplier continuous improvement with systematic approach-Drive sustaining project technical operational issues including material, process, fixtures, equipment and etc.-Drive for CTQ (Critical to Quality)/I4.0 implementation at supplier site to standardize and optimize process through FMEA/Control Plan/MSA/CPK/SPC/Error Proofing-Utilize DOE, FMEA and other industry standard tools to proactively identify and address process risks and optimize process parameters-Cost saving through lean six sigma projects-Coordinate communication with supplier and internal cross function team for supplier PCN review and approval.-Have the knowledge of existing technology on product roadmap and production. -Key player to contribute to lesson learned database, like TDM, BPM, and etc.Serve as organization spokesperson on specialized projects or programs	6~10人應徵	待遇面議			員工10000人		
